has_current_account,has_pension_saving,has_savings_account,has_savings_account_starter,has_current_account_starter,bal_insurance_21,bal_insurance_23,cap_life_insurance_fixed_cap,cap_life_insurance_decreasing_cap,prem_fire_car_other_insurance,bal_personal_loan,bal_mortgage_loan,bal_current_account,bal_pension_saving,bal_savings_account,bal_savings_account_starter,bal_current_account_starter,visits_distinct_so,visits_distinct_so_areas
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30350,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12470,0,0,1,1
1,0,1,0,0,0,0,0,82500,0,6890,0,2990,0,38990,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6670,0,0,1,1
1,0,1,0,0,0,0,0,0,220,0,0,4640,0,40100,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15370,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12440,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15510,0,0,1,1
1,0,1,0,0,0,0,0,0,710,0,0,1150,0,10770,0,0,1,1
1,0,1,0,0,0,0,0,202950,0,0,0,1700,0,4810,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,42390,0,0,1,1
0,0,1,0,0,9580,0,0,0,0,0,0,0,0,46660,0,0,1,1
1,0,1,0,0,5610,0,0,0,0,0,0,0,0,25760,0,0,2,1
1,0,1,0,0,0,0,0,0,1090,0,0,190,0,10050,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,970,0,4950,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16010,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5070,0,14390,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,26660,0,0,1,1
1,0,1,0,0,0,0,0,0,400,0,0,0,0,5070,0,0,3,2
1,1,1,0,0,2660,0,0,0,520,0,0,520,4440,21800,0,0,1,1
1,0,1,0,0,0,0,0,0,150,0,0,880,0,16760,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16700,0,0,1,1
1,1,1,0,0,0,0,0,155000,0,0,117810,750,7230,27210,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1160,0,15590,0,0,1,1
1,0,1,0,0,1400,0,0,0,370,0,0,900,0,28860,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16300,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17170,0,0,1,1
0,0,1,0,0,7370,0,0,0,0,0,0,0,0,6120,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5790,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16610,0,0,1,1
1,0,1,0,1,4750,0,0,0,320,0,0,0,0,25710,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35730,0,0,1,1
1,0,1,0,0,0,0,0,0,390,0,0,0,0,26320,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,4100,0,30860,0,0,1,1
1,0,0,0,0,0,0,0,0,0,9520,0,8490,0,0,0,0,1,1
0,0,1,0,0,0,9840,0,0,0,0,0,0,0,5590,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10150,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,10930,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24690,0,0,1,1
1,0,1,0,0,0,0,0,0,250,0,0,2000,0,36060,0,0,2,1
0,0,1,0,0,0,0,0,0,560,0,0,0,0,19720,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35990,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,670,0,5050,0,0,1,1
1,0,1,1,0,6630,0,0,56040,1340,17740,159740,4470,0,15980,15980,0,6,5
1,0,1,0,0,0,0,0,0,0,0,0,11590,0,30350,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13560,0,0,1,1
1,0,1,1,0,2030,0,0,165000,240,0,159100,2070,0,21900,21900,0,3,2
1,0,1,0,0,0,0,0,0,0,0,0,40,0,9000,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,850,0,11860,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25400,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,930,0,7260,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18080,0,0,1,1
0,0,1,0,0,0,0,0,0,300,0,0,0,0,30310,0,0,1,1
1,0,1,0,1,0,0,0,0,0,15850,0,5390,0,15060,0,5390,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6250,0,0,1,1
0,0,1,0,0,0,0,0,0,340,0,0,0,0,19930,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3300,0,7310,0,0,1,1
0,0,1,0,0,0,0,0,0,1330,0,0,0,0,19730,0,0,1,1
1,0,1,0,0,0,0,0,182000,0,0,0,3350,0,13200,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5310,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14960,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1070,0,6250,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32930,0,0,1,1
1,0,1,0,0,0,0,0,0,970,0,0,980,0,33400,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30450,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6650,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11280,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2650,0,25810,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2470,0,6670,0,0,1,1
0,0,1,0,0,0,0,0,0,490,0,0,0,0,10390,0,0,2,1
1,0,1,0,0,3460,0,0,0,0,0,0,410,0,31540,0,0,2,1
0,0,1,0,0,8980,0,0,61000,0,0,0,0,0,21990,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1170,0,21000,0,0,1,1
0,0,1,0,0,0,0,0,0,430,0,0,0,0,28940,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9690,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14150,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1520,0,8640,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2440,0,11310,0,0,1,1
0,0,1,0,0,0,0,0,47500,530,0,0,0,0,7990,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30350,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,7650,0,2650,0,0,1,1
1,0,1,0,0,4160,0,0,0,500,0,0,5410,0,16310,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,6730,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,680,0,29740,0,0,1,1
0,0,1,0,0,3080,0,0,0,0,0,0,0,0,5450,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21030,0,0,1,1
1,0,1,0,0,0,0,0,0,230,0,0,0,0,14890,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,4400,0,36720,0,0,1,1
0,0,1,0,0,7020,0,0,170000,0,0,0,0,0,9020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10790,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24260,0,0,1,1
0,0,1,0,0,0,0,0,0,210,0,0,0,0,25320,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5020,0,0,1,1
1,0,1,0,0,6160,0,0,0,0,0,0,0,0,6330,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,2580,0,20560,0,0,1,1
0,0,1,0,0,2850,5020,0,0,0,0,0,0,0,45350,0,0,1,1
1,0,1,0,0,0,0,0,0,280,0,0,3610,0,17060,0,0,1,1
0,0,1,0,0,7770,0,0,0,0,0,0,0,0,37060,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,15020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40030,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25220,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17820,0,0,1,1
1,0,1,0,0,0,0,0,0,280,0,0,110,0,18960,0,0,1,1
1,0,0,0,0,0,0,0,77500,0,0,154310,10650,0,0,0,0,2,1
1,0,1,0,0,0,0,100000,137490,1240,0,124390,1610,0,19610,0,0,2,1
0,0,1,0,0,0,0,0,0,470,0,0,0,0,26370,0,0,2,1
0,0,1,0,0,0,0,0,0,460,0,0,0,0,5580,0,0,1,1
1,0,1,0,0,0,0,0,70000,340,0,62270,2580,0,23870,0,0,2,1
1,0,1,0,0,0,0,0,84000,0,0,75140,4920,0,18390,0,0,1,1
1,0,1,0,0,0,0,0,0,400,0,0,3070,0,38100,0,0,2,1
1,0,1,0,0,590,0,0,0,470,0,0,1440,0,6210,0,0,1,1
1,0,1,0,0,0,0,0,0,650,9460,13270,1720,0,16460,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1480,0,8540,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,310,0,10490,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16580,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20040,0,0,1,1
1,0,1,0,0,0,0,0,0,520,0,0,0,0,14590,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,220,0,7920,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12920,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3280,0,16310,0,0,1,1
1,0,1,0,0,0,0,0,82000,0,0,96730,4970,0,21830,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19630,0,0,1,1
1,0,1,0,0,4720,0,0,0,390,0,0,60,0,26680,0,0,2,1
1,0,1,0,0,0,0,0,200000,0,0,0,2410,0,20470,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,150,0,7560,0,0,1,1
1,0,1,0,0,0,0,0,49580,0,0,20470,410,0,7540,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25260,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14460,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1250,0,31770,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,26110,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7570,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11620,0,0,1,1
1,0,1,0,0,0,0,0,0,550,0,0,0,0,8800,0,0,3,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,47000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8530,0,0,1,1
0,0,1,0,0,0,0,0,0,240,0,0,0,0,7290,0,0,2,1
1,1,1,0,0,0,0,0,0,1700,0,0,0,15640,18440,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10530,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14080,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0,6650,5790,0,0,2,2
1,1,1,1,0,2610,0,0,0,0,0,0,1750,8010,9040,4560,0,1,1
1,0,1,0,0,0,0,0,117000,300,0,0,880,0,32150,0,0,1,1
1,0,1,0,0,0,0,0,0,310,14930,0,230,0,15630,0,0,2,1
0,0,1,0,0,0,0,0,0,700,0,0,0,0,25000,0,0,2,1
0,0,1,0,0,7650,0,0,0,0,0,0,0,0,35440,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15090,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7450,0,0,1,1
1,0,1,0,0,5170,0,0,0,0,0,0,2020,0,47930,0,0,4,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25510,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1500,0,15660,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7170,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,950,0,9800,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21130,0,0,1,1
1,0,1,0,1,0,0,0,120000,0,0,0,1810,0,8660,0,1810,1,1
0,0,1,0,0,4550,0,0,0,370,0,0,0,0,18950,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21920,0,0,1,1
0,1,1,0,0,770,0,0,0,0,0,0,0,0,13940,0,0,1,1
0,0,1,0,0,9210,0,0,0,0,0,0,0,0,8370,0,0,1,1
0,0,1,0,0,0,0,0,0,230,0,0,0,0,19470,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,28130,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10110,0,0,1,1
1,0,1,0,0,0,0,0,0,710,0,0,3140,0,20620,0,0,2,1
1,0,1,0,0,0,0,0,0,0,11340,0,1890,0,9080,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,8390,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,280,0,0,0,0,6070,0,0,1,1
0,0,1,0,0,0,0,0,51000,0,0,0,0,0,7900,0,0,1,1
0,0,1,0,0,0,0,0,0,420,0,0,0,0,21810,0,0,1,1
1,0,1,0,0,0,0,0,0,100,0,0,2580,0,19020,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,13360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5440,0,0,1,1
0,0,1,0,0,2210,0,0,0,0,0,0,0,0,31620,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23790,0,0,1,1
1,0,1,0,0,8610,0,0,0,2570,7850,0,980,0,35650,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12610,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6080,0,7030,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,5720,0,3840,0,0,1,1
1,0,1,0,0,0,0,0,0,800,0,0,0,0,29000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19480,0,0,1,1
1,1,1,0,0,0,0,0,0,280,0,0,2880,0,5600,0,0,1,1
1,0,1,0,0,9590,0,0,0,480,0,0,1670,0,7010,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19050,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,320,0,15600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13940,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6030,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20290,0,0,1,1
0,0,1,0,0,0,0,0,0,240,0,0,0,0,19790,0,0,1,1
0,0,1,0,0,0,0,0,0,160,0,0,0,0,37610,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8020,0,0,1,1
0,0,1,0,0,0,0,0,0,690,0,0,0,0,26590,0,0,1,1
0,0,1,0,0,7700,0,0,0,0,0,0,0,0,30040,0,0,1,1
1,0,1,0,1,2120,0,0,0,920,0,0,2580,0,1580,0,2580,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24280,0,0,1,1
1,0,1,0,0,0,0,0,0,370,0,0,1590,0,4620,0,0,1,1
0,0,1,0,0,0,0,0,0,1270,0,0,0,0,7880,0,0,1,1
0,0,1,0,0,0,0,0,0,2430,0,0,0,0,6760,0,0,2,1
0,0,1,0,0,0,0,0,0,820,0,0,0,0,7060,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13650,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22970,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,11890,0,0,2,2
1,0,1,0,0,0,0,0,0,430,0,0,490,0,45480,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2470,0,21900,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,1,1
1,0,1,0,0,0,0,0,62500,310,0,50470,50,0,7310,0,0,2,1
0,0,1,0,0,6280,0,0,0,0,0,0,0,0,10100,0,0,1,1
1,0,1,0,1,0,0,0,0,540,0,0,220,0,4910,0,220,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13580,0,0,1,1
1,0,1,0,0,0,0,0,0,0,9760,185170,1640,0,8900,0,0,1,1
1,0,1,0,0,3480,0,0,0,0,0,0,6630,0,12520,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0,0,4420,0,9930,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7590,0,0,1,1
1,0,1,0,0,0,0,0,130000,370,0,117510,2930,0,23160,0,0,2,1
0,0,1,0,0,7550,0,0,0,450,0,0,0,0,10880,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,970,0,4300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,28690,0,0,1,1
0,0,1,0,0,0,0,0,0,100,0,0,0,0,30010,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25830,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20840,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11990,0,0,1,1
0,0,1,0,0,0,0,0,0,1470,0,0,0,0,6980,0,0,2,1
1,0,1,0,0,0,0,0,0,300,0,0,2520,0,18810,0,0,2,1
1,0,1,0,0,2530,0,0,125000,1170,0,88670,11130,0,25000,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10390,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2580,0,32000,0,0,1,1
0,0,1,0,0,6280,0,0,0,0,0,0,0,0,30500,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13620,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13260,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,26580,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,40,0,7000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8310,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36000,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1640,0,17730,0,0,1,1
1,0,1,0,0,0,0,0,0,170,0,0,8640,0,4740,0,0,1,1
0,0,1,0,0,0,0,0,0,350,0,0,0,0,42270,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35630,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20740,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18180,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6810,0,1270,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2470,0,16780,0,0,1,1
1,0,1,0,0,1030,0,0,0,260,0,0,2640,0,18080,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16550,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15430,0,0,1,1
1,0,1,0,0,0,0,0,0,1380,0,0,2680,0,19690,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22350,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36030,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8510,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,49420,0,0,1,1
0,0,1,0,0,0,0,0,0,120,0,0,0,0,36060,0,0,1,1
1,0,1,0,0,0,0,0,0,670,0,0,0,0,33670,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8220,0,0,1,1
1,0,1,0,0,0,0,0,221000,340,10060,207480,4060,0,4110,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1790,0,29190,0,0,1,1
0,0,1,0,0,3120,0,0,0,1060,0,0,0,0,20570,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12650,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,260,0,11720,0,0,1,1
1,0,1,0,0,0,0,0,0,290,0,0,0,0,25000,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2810,0,9910,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,350,0,5970,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,80,0,7330,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6630,0,10210,0,0,1,1
1,0,1,0,0,0,0,0,102500,530,0,0,2490,0,15000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10070,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5710,0,22880,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,18230,0,22710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16970,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23440,0,0,1,1
0,0,1,0,0,0,0,0,0,70,0,0,0,0,20460,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22450,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,26780,0,0,1,1
1,0,1,0,0,0,0,0,0,480,0,0,240,0,31020,0,0,1,1
0,0,1,0,0,3790,0,0,0,440,0,0,0,0,16770,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,15050,0,0,1,1
0,0,1,0,0,5110,0,0,0,0,0,0,0,0,6030,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,340,0,12580,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6370,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,37260,0,0,1,1
0,0,1,0,0,0,0,0,0,90,0,0,0,0,45190,0,0,1,1
0,0,1,0,0,0,0,0,0,760,0,0,0,0,14680,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7150,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31400,0,0,1,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,5630,5630,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31020,0,0,1,1
1,0,1,0,0,0,0,0,50000,280,0,43860,200,0,5460,0,0,2,1
1,0,1,0,0,0,0,0,0,60,9110,0,5990,0,6470,0,0,2,2
1,0,1,0,0,0,0,0,0,0,0,0,420,0,7910,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1850,5110,28320,0,0,3,3
1,0,1,0,0,0,0,0,0,0,0,0,6900,0,27820,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,43350,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,48670,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15280,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14890,0,0,1,1
1,0,1,0,0,5730,0,0,0,0,0,0,1080,0,9230,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5410,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20570,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,720,0,6290,0,0,1,1
1,0,1,0,0,0,0,0,0,1070,0,0,110,0,39160,0,0,1,1
0,0,1,0,0,0,0,0,0,210,0,0,0,0,49150,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20850,0,0,1,1
1,0,1,0,0,0,0,0,0,560,0,0,1740,0,4640,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2500,0,11330,0,0,1,1
1,0,0,0,0,0,0,0,37180,680,0,0,11420,0,0,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16080,0,0,1,1
1,0,1,0,0,0,5020,0,0,0,0,0,0,0,9730,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,29380,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22780,0,0,1,1
1,0,1,0,0,0,0,0,20000,500,0,18220,1900,0,39240,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5610,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36740,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32940,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,42540,0,0,1,1
1,0,1,0,0,0,0,0,0,500,0,0,0,0,26440,0,0,1,1
1,0,1,0,0,7300,0,0,0,210,0,0,310,0,23760,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10030,0,0,1,1
1,0,1,0,0,6010,0,0,0,0,0,0,1610,0,24820,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35880,0,0,1,1
0,0,1,0,0,0,0,0,0,250,0,0,0,0,6700,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3440,0,27390,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,17300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,44910,0,0,1,1
1,0,1,0,0,0,0,0,0,680,0,2690,1570,0,24540,0,0,2,1
1,0,1,0,0,0,0,0,83450,360,0,63370,3810,0,24900,0,0,1,1
0,0,1,0,0,0,0,0,0,290,0,0,0,0,23000,0,0,2,1
1,0,1,0,0,0,0,0,235000,980,0,40200,0,0,18420,0,0,2,1
1,1,1,0,0,0,0,0,49900,0,7050,36860,4030,39850,5030,0,0,1,1
1,0,1,0,0,0,0,0,0,950,3300,0,700,0,10160,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8240,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,7320,0,0,1,1
1,0,1,0,0,0,0,0,0,1110,3690,0,270,0,5110,0,0,1,1
1,0,1,0,0,0,0,0,0,1280,0,0,600,0,20650,0,0,2,1
1,0,1,0,0,8390,0,0,0,1430,0,0,1710,0,12330,0,0,2,1
1,0,1,0,0,3730,0,0,56120,1390,13200,22220,760,0,16720,0,0,1,1
0,0,1,0,0,0,0,0,0,60,0,0,0,0,23150,0,0,1,1
0,0,1,0,0,0,0,0,100000,0,0,0,0,0,20290,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16310,0,0,1,1
1,0,1,0,0,0,0,0,190000,0,0,186920,2740,0,25100,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,2040,0,9230,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8360,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,46960,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,10150,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1230,0,10110,0,0,1,1
